"proj_id","repo_name","owner_login","language","ï»¿Id","ci_age","n_issues","n_tag_issues","n_bug_issues","proj_age","n_star","n_fork","n_core_issues","n_core_bugs","Date"
64830,"mapserver","mapserver","C",896,8,19,4,0,13,139,52,10,0,"2013-04-28 10:10:40.0"
64830,"mapserver","mapserver","C",897,9,9,1,0,14,145,56,1,0,"2013-05-28 10:10:40.0"
64830,"mapserver","mapserver","C",898,10,14,7,1,15,149,64,4,0,"2013-06-27 10:10:40.0"
64830,"mapserver","mapserver","C",899,11,18,7,1,16,150,70,7,0,"2013-07-27 10:10:40.0"
64830,"mapserver","mapserver","C",900,12,13,1,0,17,151,74,5,0,"2013-08-26 10:10:40.0"
64830,"mapserver","mapserver","C",901,13,25,7,0,18,152,78,7,0,"2013-09-25 10:10:40.0"
64830,"mapserver","mapserver","C",902,14,13,2,0,19,152,80,4,0,"2013-10-25 10:10:40.0"
64830,"mapserver","mapserver","C",903,15,12,0,0,20,153,85,3,0,"2013-11-24 10:10:40.0"
64830,"mapserver","mapserver","C",904,16,8,1,0,21,153,86,3,0,"2013-12-24 10:10:40.0"
64830,"mapserver","mapserver","C",905,17,16,4,0,22,154,86,6,0,"2014-01-23 10:10:40.0"
64830,"mapserver","mapserver","C",906,18,15,3,0,23,155,92,4,0,"2014-02-22 10:10:40.0"
64830,"mapserver","mapserver","C",907,19,16,2,0,24,155,96,3,0,"2014-03-24 10:10:40.0"
64830,"mapserver","mapserver","C",908,20,10,1,0,25,155,99,1,0,"2014-04-23 10:10:40.0"
64830,"mapserver","mapserver","C",909,21,12,1,0,26,157,104,0,0,"2014-05-23 10:10:40.0"
64830,"mapserver","mapserver","C",910,22,10,1,0,27,159,106,1,0,"2014-06-22 10:10:40.0"
64830,"mapserver","mapserver","C",911,23,12,0,0,28,167,108,2,0,"2014-07-22 10:10:40.0"
64830,"mapserver","mapserver","C",912,24,14,0,0,29,172,110,3,0,"2014-08-21 10:10:40.0"
64830,"mapserver","mapserver","C",913,25,13,2,0,30,178,111,3,0,"2014-09-20 10:10:40.0"
64830,"mapserver","mapserver","C",914,26,11,2,1,31,179,113,2,0,"2014-10-20 10:10:40.0"
64830,"mapserver","mapserver","C",915,27,3,0,0,32,180,113,2,0,"2014-11-19 10:10:40.0"
86752,"invenio","inveniosoftware","Python",341,4,1744,1681,836,31,15,25,1640,772,"2014-05-15 05:33:51.0"
86752,"invenio","inveniosoftware","Python",342,5,55,46,22,32,17,29,38,14,"2014-06-14 05:33:51.0"
86752,"invenio","inveniosoftware","Python",343,6,47,34,15,33,22,37,23,4,"2014-07-14 05:33:51.0"
86752,"invenio","inveniosoftware","Python",344,7,55,40,15,34,24,40,29,8,"2014-08-13 05:33:51.0"
86752,"invenio","inveniosoftware","Python",345,8,67,62,29,35,29,47,54,24,"2014-09-12 05:33:51.0"
86752,"invenio","inveniosoftware","Python",346,9,34,28,14,36,31,51,21,10,"2014-10-12 05:33:51.0"
86752,"invenio","inveniosoftware","Python",347,10,27,10,6,37,35,53,9,5,"2014-11-11 05:33:51.0"
457398,"phantomas","macbre","JavaScript",916,-10,1,0,0,5,506,1,0,0,"2012-12-04 07:28:54.0"
457398,"phantomas","macbre","JavaScript",917,-11,1,0,0,5,506,1,0,0,"2012-12-04 07:28:54.0"
457398,"phantomas","macbre","JavaScript",918,-7,2,2,0,9,529,6,2,0,"2013-04-03 07:28:54.0"
457398,"phantomas","macbre","JavaScript",919,-6,3,3,1,9,529,6,3,1,"2013-04-03 07:28:54.0"
457398,"phantomas","macbre","JavaScript",920,-4,1,0,0,11,535,6,1,0,"2013-06-02 07:28:54.0"
457398,"phantomas","macbre","JavaScript",921,-3,1,1,0,13,547,9,1,0,"2013-08-01 07:28:54.0"
457398,"phantomas","macbre","JavaScript",922,-2,15,14,1,13,547,9,14,0,"2013-08-01 07:28:54.0"
457398,"phantomas","macbre","JavaScript",923,-1,21,20,4,14,559,10,12,1,"2013-08-31 07:28:54.0"
457398,"phantomas","macbre","JavaScript",924,1,10,10,3,15,571,12,9,2,"2013-09-30 07:28:54.0"
457398,"phantomas","macbre","JavaScript",925,2,16,16,4,16,605,15,13,3,"2013-10-30 07:28:54.0"
457398,"phantomas","macbre","JavaScript",926,3,28,24,7,17,606,18,17,5,"2013-11-29 07:28:54.0"
457398,"phantomas","macbre","JavaScript",927,4,19,16,4,18,609,36,10,1,"2013-12-29 07:28:54.0"
457398,"phantomas","macbre","JavaScript",928,5,11,7,2,19,609,39,5,0,"2014-01-28 07:28:54.0"
457398,"phantomas","macbre","JavaScript",929,-9,1,0,0,7,514,4,0,0,"2013-02-02 07:28:54.0"
457398,"phantomas","macbre","JavaScript",930,6,6,6,1,20,609,41,5,1,"2014-02-27 07:28:54.0"
457398,"phantomas","macbre","JavaScript",931,7,17,12,1,21,609,49,7,0,"2014-03-29 07:28:54.0"
457398,"phantomas","macbre","JavaScript",932,8,15,9,2,22,629,51,8,1,"2014-04-28 07:28:54.0"
457398,"phantomas","macbre","JavaScript",933,9,7,6,3,23,653,53,5,2,"2014-05-28 07:28:54.0"
457398,"phantomas","macbre","JavaScript",934,10,12,10,3,24,755,53,7,1,"2014-06-27 07:28:54.0"
457398,"phantomas","macbre","JavaScript",935,11,10,2,1,25,804,55,1,0,"2014-07-27 07:28:54.0"
457398,"phantomas","macbre","JavaScript",936,12,6,4,2,26,832,55,3,1,"2014-08-26 07:28:54.0"
457398,"phantomas","macbre","JavaScript",937,13,7,5,1,27,875,56,0,0,"2014-09-25 07:28:54.0"
457398,"phantomas","macbre","JavaScript",938,14,7,3,2,28,909,57,2,1,"2014-10-25 07:28:54.0"
849289,"georchestra","georchestra","Java",860,-6,1,0,0,4,8,9,1,0,"2013-01-31 11:55:45.0"
849289,"georchestra","georchestra","Java",861,-5,21,11,6,4,8,9,12,2,"2013-01-31 11:55:45.0"
849289,"georchestra","georchestra","Java",862,-4,5,3,2,5,8,10,1,0,"2013-03-02 11:55:45.0"
849289,"georchestra","georchestra","Java",863,-3,13,5,1,6,8,10,13,1,"2013-04-01 11:55:45.0"
849289,"georchestra","georchestra","Java",864,-2,9,1,1,8,8,11,9,1,"2013-05-31 11:55:45.0"
849289,"georchestra","georchestra","Java",865,-1,55,31,11,8,8,11,52,11,"2013-05-31 11:55:45.0"
849289,"georchestra","georchestra","Java",866,1,33,26,16,9,9,15,32,16,"2013-06-30 11:55:45.0"
849289,"georchestra","georchestra","Java",867,2,25,20,1,10,10,17,19,1,"2013-07-30 11:55:45.0"
849289,"georchestra","georchestra","Java",868,3,52,47,25,11,10,18,49,24,"2013-08-29 11:55:45.0"
849289,"georchestra","georchestra","Java",869,4,74,70,37,12,11,18,73,37,"2013-09-28 11:55:45.0"
849289,"georchestra","georchestra","Java",870,5,48,47,25,13,12,18,48,25,"2013-10-28 11:55:45.0"
849289,"georchestra","georchestra","Java",871,6,36,36,21,14,12,20,36,21,"2013-11-27 11:55:45.0"
849289,"georchestra","georchestra","Java",872,7,25,20,11,15,12,20,19,9,"2013-12-27 11:55:45.0"
849289,"georchestra","georchestra","Java",873,8,22,21,12,16,12,20,21,12,"2014-01-26 11:55:45.0"
849289,"georchestra","georchestra","Java",874,9,17,15,10,17,14,20,17,10,"2014-02-25 11:55:45.0"
849289,"georchestra","georchestra","Java",875,10,19,16,10,18,14,21,18,10,"2014-03-27 11:55:45.0"
849289,"georchestra","georchestra","Java",876,11,6,6,4,19,14,22,5,4,"2014-04-26 11:55:45.0"
849289,"georchestra","georchestra","Java",877,12,35,31,15,20,14,23,35,15,"2014-05-26 11:55:45.0"
849289,"georchestra","georchestra","Java",878,13,22,20,5,21,14,23,21,5,"2014-06-25 11:55:45.0"
849289,"georchestra","georchestra","Java",879,14,4,4,1,22,14,23,4,1,"2014-07-25 11:55:45.0"
849289,"georchestra","georchestra","Java",880,15,28,28,14,23,14,23,28,14,"2014-08-24 11:55:45.0"
849289,"georchestra","georchestra","Java",881,16,18,18,10,24,16,23,18,10,"2014-09-23 11:55:45.0"
849289,"georchestra","georchestra","Java",882,17,10,10,3,25,16,23,10,3,"2014-10-23 11:55:45.0"
931243,"adhocracy","liqd","Python",480,-7,44,44,12,1,16,3,44,12,"2012-10-23 10:20:53.0"
931243,"adhocracy","liqd","Python",481,-6,13,13,6,2,16,7,12,6,"2012-11-22 10:20:53.0"
931243,"adhocracy","liqd","Python",482,-8,65,64,41,1,16,3,65,41,"2012-10-23 10:20:53.0"
931243,"adhocracy","liqd","Python",483,-5,33,28,10,3,17,12,30,9,"2012-12-22 10:20:53.0"
931243,"adhocracy","liqd","Python",484,-4,19,12,3,4,17,13,17,3,"2013-01-21 10:20:53.0"
931243,"adhocracy","liqd","Python",485,-3,26,20,7,5,24,14,23,6,"2013-02-20 10:20:53.0"
931243,"adhocracy","liqd","Python",486,-2,27,18,10,6,28,15,22,8,"2013-03-22 10:20:53.0"
931243,"adhocracy","liqd","Python",487,-1,29,25,17,7,29,18,24,13,"2013-04-21 10:20:53.0"
931243,"adhocracy","liqd","Python",488,1,32,7,4,8,33,18,26,4,"2013-05-21 10:20:53.0"
931243,"adhocracy","liqd","Python",489,2,20,12,8,9,34,20,19,7,"2013-06-20 10:20:53.0"
931243,"adhocracy","liqd","Python",490,3,17,17,9,10,38,22,14,9,"2013-07-20 10:20:53.0"
931243,"adhocracy","liqd","Python",491,4,11,7,6,11,40,24,9,6,"2013-08-19 10:20:53.0"
931243,"adhocracy","liqd","Python",492,5,21,17,10,12,43,25,15,8,"2013-09-18 10:20:53.0"
931243,"adhocracy","liqd","Python",493,6,10,9,7,13,45,25,8,6,"2013-10-18 10:20:53.0"
931243,"adhocracy","liqd","Python",494,7,26,25,21,14,46,25,25,21,"2013-11-17 10:20:53.0"
931243,"adhocracy","liqd","Python",495,8,7,7,4,15,50,27,7,4,"2013-12-17 10:20:53.0"
931243,"adhocracy","liqd","Python",496,9,6,6,5,16,51,28,6,5,"2014-01-16 10:20:53.0"
931243,"adhocracy","liqd","Python",497,10,16,15,12,17,52,29,16,12,"2014-02-15 10:20:53.0"
931243,"adhocracy","liqd","Python",498,11,7,7,6,18,54,29,7,6,"2014-03-17 10:20:53.0"
931243,"adhocracy","liqd","Python",499,12,7,4,4,19,59,31,4,4,"2014-04-16 10:20:53.0"
931243,"adhocracy","liqd","Python",500,13,4,4,3,20,60,31,4,3,"2014-05-16 10:20:53.0"
931243,"adhocracy","liqd","Python",501,14,5,4,4,21,68,31,4,4,"2014-06-15 10:20:53.0"
931243,"adhocracy","liqd","Python",502,15,4,4,3,22,71,31,4,3,"2014-07-15 10:20:53.0"
931243,"adhocracy","liqd","Python",503,16,1,0,0,23,74,31,0,0,"2014-08-14 10:20:53.0"
931243,"adhocracy","liqd","Python",504,17,1,1,1,25,83,31,1,1,"2014-10-13 10:20:53.0"
1504740,"webview","Connexions","Python",348,2,6,5,0,14,2,1,6,0,"2013-09-06 04:15:18.0"
1504740,"webview","Connexions","Python",349,3,54,52,46,15,2,1,54,46,"2013-10-06 04:15:18.0"
1504740,"webview","Connexions","Python",350,4,34,24,4,16,2,1,33,4,"2013-11-05 04:15:18.0"
1504740,"webview","Connexions","Python",351,5,33,27,2,17,2,1,27,2,"2013-12-05 04:15:18.0"
1504740,"webview","Connexions","Python",352,6,4,1,1,18,2,1,4,1,"2014-01-04 04:15:18.0"
1504740,"webview","Connexions","Python",353,7,2,2,1,19,2,1,2,1,"2014-02-03 04:15:18.0"
1504740,"webview","Connexions","Python",354,9,26,26,19,21,2,1,26,19,"2014-04-04 04:15:18.0"
1504740,"webview","Connexions","Python",355,10,5,2,2,22,2,1,5,2,"2014-05-04 04:15:18.0"
1504740,"webview","Connexions","Python",356,11,37,33,24,23,2,1,36,24,"2014-06-03 04:15:18.0"
1504740,"webview","Connexions","Python",357,12,9,9,3,24,2,2,9,3,"2014-07-03 04:15:18.0"
1504740,"webview","Connexions","Python",358,13,1,0,0,26,2,2,0,0,"2014-09-01 04:15:18.0"
1504740,"webview","Connexions","Python",359,14,8,4,0,26,2,2,7,0,"2014-09-01 04:15:18.0"
1504740,"webview","Connexions","Python",360,15,6,5,0,27,2,2,6,0,"2014-10-01 04:15:18.0"
1504740,"webview","Connexions","Python",361,16,13,12,9,28,3,2,13,9,"2014-10-31 04:15:18.0"
1802891,"ilios","ilios","PHP",435,8,33,32,11,10,8,6,32,11,"2013-10-01 14:27:26.0"
1802891,"ilios","ilios","PHP",436,9,11,9,8,11,8,7,10,7,"2013-10-31 14:27:26.0"
1802891,"ilios","ilios","PHP",437,10,6,6,2,12,8,7,6,2,"2013-11-30 14:27:26.0"
1802891,"ilios","ilios","PHP",438,11,33,25,3,13,9,8,33,3,"2013-12-30 14:27:26.0"
1802891,"ilios","ilios","PHP",439,12,29,13,3,14,9,8,28,2,"2014-01-29 14:27:26.0"
1802891,"ilios","ilios","PHP",440,13,37,31,5,15,11,10,37,5,"2014-02-28 14:27:26.0"
1802891,"ilios","ilios","PHP",441,14,6,4,3,16,12,13,6,3,"2014-03-30 14:27:26.0"
1802891,"ilios","ilios","PHP",442,15,14,12,2,17,12,14,13,2,"2014-04-29 14:27:26.0"
1802891,"ilios","ilios","PHP",443,16,10,6,4,18,13,14,6,3,"2014-05-29 14:27:26.0"
1802891,"ilios","ilios","PHP",444,17,8,3,1,19,15,14,6,1,"2014-06-28 14:27:26.0"
1802891,"ilios","ilios","PHP",445,18,4,2,1,20,15,14,3,1,"2014-07-28 14:27:26.0"
1802891,"ilios","ilios","PHP",446,19,13,12,8,21,15,14,6,4,"2014-08-27 14:27:26.0"
1802891,"ilios","ilios","PHP",447,20,15,12,1,22,16,16,6,0,"2014-09-26 14:27:26.0"
1802891,"ilios","ilios","PHP",448,21,4,4,2,23,16,16,3,1,"2014-10-26 14:27:26.0"
1993558,"Hercules","HerculesWS","C",814,5,9,9,1,7,45,76,7,0,"2013-08-08 15:29:38.0"
1993558,"Hercules","HerculesWS","C",815,6,12,9,2,7,45,76,6,1,"2013-08-08 15:29:38.0"
1993558,"Hercules","HerculesWS","C",816,7,60,56,1,8,49,87,56,1,"2013-09-07 15:29:38.0"
1993558,"Hercules","HerculesWS","C",817,8,39,34,2,9,55,98,34,2,"2013-10-07 15:29:38.0"
1993558,"Hercules","HerculesWS","C",818,9,7,4,2,10,64,114,6,2,"2013-11-06 15:29:38.0"
1993558,"Hercules","HerculesWS","C",819,10,8,4,1,11,72,132,7,1,"2013-12-06 15:29:38.0"
1993558,"Hercules","HerculesWS","C",820,11,7,3,0,12,76,138,5,0,"2014-01-05 15:29:38.0"
1993558,"Hercules","HerculesWS","C",821,12,1,0,0,14,90,160,0,0,"2014-03-06 15:29:38.0"
1993558,"Hercules","HerculesWS","C",822,13,1,0,0,15,102,173,0,0,"2014-04-05 15:29:38.0"
1993558,"Hercules","HerculesWS","C",823,15,4,1,1,16,104,181,4,1,"2014-05-05 15:29:38.0"
1993558,"Hercules","HerculesWS","C",824,16,5,1,0,18,112,187,1,0,"2014-07-04 15:29:38.0"
1993558,"Hercules","HerculesWS","C",825,17,3,0,0,18,112,187,1,0,"2014-07-04 15:29:38.0"
1993558,"Hercules","HerculesWS","C",826,18,1,1,0,19,120,188,1,0,"2014-08-03 15:29:38.0"
1993558,"Hercules","HerculesWS","C",827,20,4,3,3,21,139,194,0,0,"2014-10-02 15:29:38.0"
1993558,"Hercules","HerculesWS","C",828,21,1,0,0,22,148,196,0,0,"2014-11-01 15:29:38.0"
2265342,"RIOT","RIOT-OS","C",33,6,25,20,12,22,184,91,23,11,"2014-10-20 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",31,4,25,19,5,20,157,82,22,5,"2014-08-21 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",32,5,21,21,8,21,172,85,20,8,"2014-09-20 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",13,-15,18,16,10,3,27,5,18,10,"2013-03-29 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",14,-14,5,5,3,3,27,5,5,3,"2013-03-29 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",15,-12,4,3,3,6,35,17,4,3,"2013-06-27 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",16,-11,12,10,2,6,35,17,11,2,"2013-06-27 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",17,-13,1,1,1,4,28,6,1,1,"2013-04-28 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",18,-10,13,10,4,7,39,22,12,4,"2013-07-27 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",34,7,13,9,7,23,196,94,13,7,"2014-11-19 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",20,-8,15,12,3,9,46,32,14,3,"2013-09-25 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",21,-7,12,8,6,10,51,35,11,6,"2013-10-25 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",22,-6,29,22,14,11,56,38,29,14,"2013-11-24 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",23,-5,18,9,3,12,62,42,18,3,"2013-12-24 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",24,-4,32,27,12,13,67,43,32,12,"2014-01-23 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",25,-3,64,50,29,14,77,47,56,26,"2014-02-22 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",26,-2,41,35,14,15,89,56,41,14,"2014-03-24 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",27,-1,42,36,11,16,98,59,42,11,"2014-04-23 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",28,1,49,43,21,17,101,69,44,20,"2014-05-23 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",29,2,23,23,13,18,118,76,21,11,"2014-06-22 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",30,3,26,20,9,19,131,79,19,8,"2014-07-22 11:38:40.0"
2265342,"RIOT","RIOT-OS","C",19,-9,33,26,7,8,42,26,33,7,"2013-08-26 11:38:40.0"
2281158,"openfluid","OpenFLUID","C++",838,-15,39,30,5,1,2,5,39,5,"2013-02-20 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",839,-14,28,25,2,1,2,5,27,2,"2013-02-20 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",840,-13,14,10,0,2,2,5,8,0,"2013-03-22 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",841,-12,10,10,1,3,3,5,5,0,"2013-04-21 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",842,-11,13,5,0,4,3,5,10,0,"2013-05-21 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",843,-10,20,20,6,5,3,5,20,6,"2013-06-20 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",844,-9,6,5,0,6,4,5,4,0,"2013-07-20 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",845,-8,4,2,1,7,4,5,1,0,"2013-08-19 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",846,-7,2,1,1,8,4,5,2,1,"2013-09-18 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",847,-6,9,9,2,10,4,5,9,2,"2013-11-17 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",848,-4,4,4,1,11,4,5,4,1,"2013-12-17 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",849,-3,1,0,0,13,4,5,0,0,"2014-02-15 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",850,-2,15,12,5,13,4,5,6,1,"2014-02-15 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",851,-1,10,6,2,14,4,5,6,2,"2014-03-17 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",852,1,11,11,3,15,4,5,9,2,"2014-04-16 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",853,2,1,1,1,17,5,5,1,1,"2014-06-15 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",854,3,9,8,2,17,5,5,7,1,"2014-06-15 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",855,4,1,1,0,18,5,5,1,0,"2014-07-15 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",856,5,1,1,1,19,5,5,1,1,"2014-08-14 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",857,6,16,15,3,20,5,5,6,3,"2014-09-13 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",858,7,9,9,1,21,5,5,9,1,"2014-10-13 02:31:53.0"
2281158,"openfluid","OpenFLUID","C++",859,8,2,2,1,22,5,5,1,0,"2014-11-12 02:31:53.0"
2398573,"WordPress-Android","wordpress-mobile","Java",194,11,52,51,30,24,256,212,51,30,"2014-08-24 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",193,10,60,57,20,23,220,210,56,20,"2014-07-25 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",179,-6,5,2,2,9,6,13,5,2,"2013-05-31 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",180,-5,7,4,4,10,11,17,7,4,"2013-06-30 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",195,12,37,34,18,25,286,213,36,18,"2014-09-23 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",196,13,10,8,2,27,318,213,7,2,"2014-11-22 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",183,-1,93,83,69,13,71,63,48,30,"2013-09-28 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",184,1,99,87,44,14,84,76,78,37,"2013-10-28 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",185,2,115,91,60,15,84,101,68,28,"2013-11-27 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",186,3,83,65,27,16,84,116,80,27,"2013-12-27 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",187,4,132,114,70,18,84,158,125,65,"2014-02-25 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",188,5,110,85,56,18,84,158,106,55,"2014-02-25 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",189,6,92,67,46,19,85,177,88,45,"2014-03-27 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",190,7,58,50,27,21,144,207,50,25,"2014-05-26 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",191,8,48,37,23,22,191,207,36,20,"2014-06-25 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",192,9,66,63,29,22,191,207,63,29,"2014-06-25 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",181,-3,18,17,16,12,47,48,5,3,"2013-08-29 10:10:02.0"
2398573,"WordPress-Android","wordpress-mobile","Java",182,-2,80,75,41,12,47,48,77,41,"2013-08-29 10:10:02.0"
3218707,"gaffer","ImageEngine","Python",378,-18,167,166,38,1,10,6,165,37,"2013-04-25 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",379,-17,77,43,9,1,10,6,77,9,"2013-04-25 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",380,-16,42,21,7,2,14,7,41,7,"2013-05-25 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",381,-15,22,22,11,3,18,10,22,11,"2013-06-24 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",382,-14,30,27,11,4,22,10,28,11,"2013-07-24 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",383,-13,22,21,9,5,26,13,17,7,"2013-08-23 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",384,-12,37,35,7,6,32,15,28,6,"2013-09-22 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",385,-11,24,19,4,7,56,18,16,3,"2013-10-22 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",386,-10,9,8,3,8,67,23,9,3,"2013-11-21 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",387,-9,2,1,0,10,78,29,2,0,"2014-01-20 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",388,-8,3,2,1,11,87,30,3,1,"2014-02-19 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",389,-7,25,21,0,11,87,30,24,0,"2014-02-19 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",390,-6,10,8,1,12,92,31,8,1,"2014-03-21 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",391,-5,12,5,0,13,97,33,10,0,"2014-04-20 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",392,-4,6,2,1,14,99,34,6,1,"2014-05-20 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",393,-3,24,22,2,15,106,34,23,2,"2014-06-19 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",394,-2,16,16,0,16,111,35,11,0,"2014-07-19 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",395,-1,17,15,0,17,115,35,15,0,"2014-08-18 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",396,1,17,11,0,19,125,38,14,0,"2014-10-17 16:04:53.0"
3218707,"gaffer","ImageEngine","Python",397,2,10,6,2,19,125,38,7,2,"2014-10-17 16:04:53.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",72,-12,46,36,14,1,243,0,35,11,"2012-05-07 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",73,-11,33,26,10,2,251,0,28,9,"2012-06-06 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",82,15,42,37,18,27,354,139,23,8,"2014-06-26 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",83,16,27,20,8,28,360,142,14,5,"2014-07-26 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",84,17,64,59,37,29,370,145,29,18,"2014-08-25 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",85,18,45,38,20,30,378,150,20,9,"2014-09-24 15:12:22.0"
3245727,"Easy-Digital-Downloads","easydigitaldownloads","PHP",86,19,16,11,7,31,385,155,7,4,"2014-10-24 15:12:22.0"
